run_id,gamma,seed,layer,cka_drift,scale,effective_rank,local_raw_q01,local_normalized_q01,task_jacobian,nuisance_jacobian,fiber_raw_q01,fiber_normalized_q01,exact_float_equal_pairs,linear_nuisance_cosine,mlp_nuisance_cosine,mlp_nuisance_angular_mae,convergence_warnings
935bc64c3169cf56,0.0625,102,2,0.00014142547022033547,3.971522092819214,11.453447105537574,3.196249485015869,0.804792046546936,4.098372459411621,4.089022159576416,1.7122571956359687,0.43113374560646356,0,0.9999821782112122,0.9995169639587402,0.023257888853549957,0
935bc64c3169cf56,0.0625,102,3,0.001121423159481716,3.328535556793213,13.920620297439866,2.8296735286712646,0.8501256704330444,3.848414897918701,4.011279582977295,1.4717016796787068,0.44214690051158045,0,0.999941885471344,0.9993230700492859,0.027719516307115555,0
935bc64c3169cf56,0.0625,102,4,0.0028931137905811033,2.949739694595337,15.035072076980438,2.635754108428955,0.8935548067092896,3.6849584579467773,3.936610221862793,1.248109124636133,0.42312517505289776,0,0.9998896718025208,0.9991586208343506,0.028895867988467216,0
051389ecffef7f48,0.125,100,1,8.762041518783903e-06,4.444683074951172,8.085755948025742,3.2772440910339355,0.7373403310775757,3.831873655319214,4.012004852294922,1.9530138387068583,0.4394045212612406,0,0.9999973177909851,0.9996746182441711,0.020011374726891518,0
051389ecffef7f48,0.125,100,2,0.002046066448829875,3.7325632572174072,11.236145804310686,2.9514753818511963,0.7907368540763855,3.7452149391174316,3.9145126342773438,1.491002053060526,0.3994579462725716,0,0.9999779462814331,0.9994522929191589,0.02496432140469551,0
051389ecffef7f48,0.125,100,3,0.015638793432269926,3.455235242843628,12.91849905599886,2.779444932937622,0.8044155240058899,3.9314258098602295,3.9942803382873535,1.3947911781921678,0.4036747370764449,0,0.9999356269836426,0.9992597699165344,0.02661610208451748,0
051389ecffef7f48,0.125,100,4,0.05157704616197267,3.2114346027374268,13.744469659183656,2.7785375118255615,0.8652013540267944,3.960163116455078,3.8564350605010986,1.1750903188279023,0.3659082199046667,0,0.9998705387115479,0.9981181025505066,0.031938586384058,0
87a073ce5fc2fe2e,0.125,101,1,6.1778612658880405e-06,4.420961856842041,8.085762807225661,3.1532137393951416,0.7132415771484375,4.1318159103393555,3.6282105445861816,1.7589408864134906,0.39786384578082024,0,0.9999967217445374,0.999763548374176,0.016997722908854485,0
87a073ce5fc2fe2e,0.125,101,2,0.0014315087791257897,3.909508228302002,10.855645125302066,3.0926594734191895,0.7910609841346741,4.185405731201172,3.668311834335327,1.5384110140888367,0.3935049945545216,0,0.9999794960021973,0.999462902545929,0.02521202526986599,0
87a073ce5fc2fe2e,0.125,101,3,0.0119291873597136,3.524135112762451,13.290258459541343,2.928710699081421,0.8310438394546509,4.342939376831055,3.670720100402832,1.3903548220570654,0.394523699452378,0,0.999943196773529,0.9993558526039124,0.027279851958155632,0
87a073ce5fc2fe2e,0.125,101,4,0.031197743742438777,3.3013203144073486,13.63715503347094,2.7310755252838135,0.8272676467895508,4.432411193847656,3.5734643936157227,1.1991861500847332,0.3632444100777935,0,0.9998465180397034,0.9977899193763733,0.03019065037369728,0
412e35e0431c558f,0.125,102,1,3.9113251238953595e-06,4.59837532043457,8.118937366104516,3.3901498317718506,0.737249493598938,4.038336753845215,4.077713966369629,1.9759803530311357,0.42971271706555597,0,0.9999973177909851,0.9997115731239319,0.018722184002399445,0
412e35e0431c558f,0.125,102,2,0.0011323214563688788,4.004426956176758,11.411903983631168,3.2698183059692383,0.8165508508682251,4.120970726013184,4.089433670043945,1.7167529037565714,0.42871375169136505,0,0.9999821782112122,0.9995689988136292,0.022181324660778046,0
412e35e0431c558f,0.125,102,3,0.008578027616221617,3.4093778133392334,13.706144084290901,2.841660737991333,0.8334836959838867,3.9588522911071777,4.021344184875488,1.4753695278719574,0.4327386428396277,0,0.9999414086341858,0.9992800354957581,0.028517868369817734,0
412e35e0431c558f,0.125,102,4,0.027112013930541745,3.0895893573760986,14.746327957139838,2.699570655822754,0.8737635612487793,3.8501782417297363,3.9223055839538574,1.2365870769191278,0.40024318246918306,0,0.9998886585235596,0.9990239143371582,0.031643617898225784,0
ab9463fc737a2629,0.25,100,1,4.203187679663323e-05,4.453362941741943,8.080832121207173,3.2754080295562744,0.7354909181594849,3.847898483276367,4.018416404724121,1.9531368961796898,0.43857572843944215,0,0.9999972581863403,0.9996656775474548,0.020144708454608917,0
ab9463fc737a2629,0.25,100,2,0.009297892697901267,3.8323938846588135,10.992580035766562,2.987488269805908,0.7795358300209045,3.9139022827148438,3.9035186767578125,1.4877782422825532,0.3882112035086408,0,0.9999774694442749,0.9995530843734741,0.022280940786004066,0
ab9463fc737a2629,0.25,100,3,0.06703489461960821,3.695935010910034,11.855115417645186,2.8115735054016113,0.7607204914093018,4.229612827301025,3.943624496459961,1.3724054374012904,0.3713283467783079,0,0.9999327659606934,0.9991883039474487,0.028474289923906326,0
ab9463fc737a2629,0.25,100,4,0.17314486152047193,3.676342725753784,11.202133617481879,2.841883659362793,0.7730192542076111,4.583272933959961,3.8240232467651367,1.1402154839678824,0.3101493981995644,0,0.9998811483383179,0.9992173910140991,0.029109442606568336,0
2259ed19d3c5e493,0.25,101,1,2.57641014502763e-05,4.424441814422607,8.078748078422851,3.157212257385254,0.713584303855896,4.148467063903809,3.6178784370422363,1.756439239299022,0.3969854985036657,0,0.999996542930603,0.9996941685676575,0.019536158069968224,0
2259ed19d3c5e493,0.25,101,2,0.006183600192836702,3.9616785049438477,10.640149621582964,3.0960428714752197,0.7814977765083313,4.287775039672852,3.6422367095947266,1.5324364352418285,0.38681494051813503,0,0.9999787211418152,0.9994910955429077,0.024646280333399773,0
